date,total_kwh,avg_power,max_power,min_power,readings_count
2010-05-06,21.654166666666665,0.9022569444444445,3.496,0.234,1440
2010-05-07,27.400066666666667,1.1416694444444444,4.174,0.23,1440
2010-05-08,25.55703333333333,1.0648763888888888,6.492,0.226,1440
2010-05-09,26.1085,1.0878541666666666,6.066,0.23,1440
2010-05-10,24.464866666666666,1.0193694444444446,4.602,0.244,1440
2010-05-11,26.189466666666664,1.0912277777777777,4.414,0.242,1440
2010-05-12,33.923633333333335,1.4134847222222222,5.89,0.242,1440
2010-05-13,25.874933333333335,1.0788714384989577,4.688,0.24,1439
2010-05-14,28.70243333333333,1.1959347222222223,4.632,0.254,1440
2010-05-15,32.412866666666666,1.3505361111111112,6.714,0.258,1440
2010-05-16,35.0071,1.4586291666666666,8.418,0.262,1440
2010-05-17,27.136366666666667,1.1306819444444445,4.16,0.27,1440
2010-05-18,23.6864,0.9869333333333333,3.086,0.268,1440
2010-05-19,23.779200000000003,0.9908,5.322,0.27,1440
2010-05-20,19.231633333333335,0.8013180555555555,3.332,0.268,1440
2010-05-21,21.573266666666665,0.898886111111111,4.658,0.268,1440
2010-05-22,34.92953333333334,1.4553972222222222,7.806,0.302,1440
2010-05-23,24.7926,1.033025,4.612,0.266,1440
2010-05-24,22.355533333333334,0.9314805555555556,5.124,0.186,1440
2010-05-25,19.9771,0.8323791666666667,4.832,0.164,1440
2010-05-26,23.1314,0.9638083333333334,6.53,0.158,1440
2010-05-27,22.0557,0.9189875000000001,3.846,0.158,1440
2010-05-28,23.302733333333336,0.9709472222222222,3.684,0.158,1440
2010-05-29,34.163466666666665,1.4234777777777778,5.614,0.166,1440
2010-05-30,27.761666666666667,1.1567361111111112,5.658,0.172,1440
2010-05-31,22.341033333333332,0.9308763888888889,4.164,0.168,1440
2010-06-01,21.1494,0.8812249999999999,4.162,0.17,1440
2010-06-02,16.3483,0.6811791666666667,2.956,0.168,1440
2010-06-03,23.236433333333334,0.9681847222222222,5.038,0.166,1440
2010-06-04,23.6759,0.9864958333333333,4.46,0.166,1440
2010-06-05,33.49406666666666,1.3955861111111112,5.326,0.18,1440
2010-06-06,29.1132,1.21305,4.836,0.18,1440
2010-06-07,16.868033333333333,0.7028347222222222,4.088,0.174,1440
2010-06-08,22.700566666666667,0.9458569444444446,4.626,0.172,1440
2010-06-09,25.578033333333334,1.065751388888889,4.986,0.178,1440
2010-06-10,20.25316666666667,0.8438819444444445,2.982,0.184,1440
2010-06-11,24.5112,1.0213,5.15,0.168,1440
2010-06-12,32.88513333333333,1.371166087560806,4.222,0.174,1439
2010-06-13,27.90593333333333,1.1627472222222222,6.244,0.172,1440
2010-06-14,20.299733333333336,0.8458222222222221,4.168,0.174,1440
2010-06-15,20.399433333333334,0.8499763888888888,3.394,0.17,1440
2010-06-16,29.4682,1.2278416666666667,4.798,0.18,1440
2010-06-17,17.133633333333332,0.7139013888888889,3.516,0.174,1440
2010-06-18,22.205266666666667,0.9252194444444445,4.1,0.172,1440
2010-06-19,23.60366666666667,0.9834861111111112,6.22,0.204,1440
2010-06-20,27.875833333333336,1.1614930555555556,5.84,0.178,1440
2010-06-21,27.681500000000003,1.1533958333333334,7.508,0.192,1440
2010-06-22,25.34313333333333,1.055963888888889,4.956,0.158,1440
2010-06-23,24.034399999999998,1.0014333333333334,5.452,0.152,1440
2010-06-24,18.262999999999998,0.7609583333333333,3.638,0.196,1440
2010-06-25,18.323966666666667,0.7634986111111112,3.334,0.152,1440
2010-06-26,16.360333333333333,0.6816805555555555,3.976,0.152,1440
2010-06-27,18.9994,0.7916416666666666,4.486,0.152,1440
2010-06-28,24.522333333333336,1.021763888888889,3.242,0.166,1440
2010-06-29,22.788266666666665,0.9501709520500348,5.104,0.156,1439
2010-06-30,23.068933333333334,0.9612055555555555,3.736,0.15,1440
2010-07-01,22.48336666666667,0.9368069444444445,5.404,0.208,1440
2010-07-02,19.015466666666665,0.7923111111111112,4.07,0.196,1440
2010-07-03,18.6679,0.7778291666666667,3.286,0.224,1440
2010-07-04,25.6348,1.0681166666666666,3.394,0.174,1440
2010-07-05,18.5665,0.7736041666666666,4.428,0.168,1440
2010-07-06,16.765566666666665,0.6985652777777778,2.368,0.16,1440
2010-07-07,13.913133333333334,0.5797138888888889,3.712,0.16,1440
2010-07-08,20.210866666666668,0.8421194444444444,5.126,0.158,1440
2010-07-09,18.057966666666665,0.7524152777777778,2.392,0.164,1440
2010-07-10,19.241733333333336,0.8017388888888888,3.906,0.158,1440
2010-07-11,19.892866666666663,0.8288694444444445,4.632,0.162,1440
2010-07-12,18.4929,0.7705375000000001,3.758,0.174,1440
2010-07-13,23.035233333333334,0.9598013888888889,5.016,0.174,1440
2010-07-14,23.491200000000003,0.9788,5.902,0.208,1440
2010-07-15,27.219366666666666,1.134928422515636,4.676,0.18,1439
2010-07-16,13.6676,0.5694833333333333,2.376,0.152,1440
2010-07-17,13.4392,0.5599666666666666,2.766,0.154,1440
2010-07-18,13.533966666666666,0.5639152777777778,2.626,0.154,1440
2010-07-19,13.352633333333333,0.5563597222222222,2.474,0.15,1440
2010-07-20,14.263733333333333,0.5943222222222222,2.676,0.154,1440
2010-07-21,17.7361,0.7390041666666666,3.728,0.15,1440
2010-07-22,19.407433333333334,0.8086430555555555,3.344,0.242,1440
2010-07-23,19.602633333333333,0.8167763888888888,3.66,0.24,1440
2010-07-24,15.361133333333335,0.6400472222222222,3.162,0.242,1440
2010-07-25,18.840166666666665,0.7850069444444445,5.916,0.24,1440
2010-07-26,14.735833333333332,0.6139930555555555,3.508,0.156,1440
2010-07-27,15.872666666666667,0.6613611111111111,3.572,0.15,1440
2010-07-28,14.377566666666667,0.5990652777777777,4.21,0.15,1440
2010-07-29,9.151733333333333,0.38132222222222223,2.162,0.15,1440
2010-07-30,9.187666666666667,0.38281944444444443,2.044,0.15,1440
2010-07-31,9.243599999999999,0.38515,2.03,0.15,1440
2010-08-01,9.261066666666668,0.38587777777777776,2.08,0.15,1440
2010-08-02,9.158033333333332,0.38158472222222223,2.04,0.15,1440
2010-08-03,10.253533333333333,0.42723055555555556,2.052,0.154,1440
2010-08-04,9.055933333333332,0.37733055555555556,2.06,0.154,1440
2010-08-05,8.891266666666667,0.37046944444444446,1.914,0.154,1440
2010-08-06,8.745766666666666,0.36440694444444444,1.716,0.152,1440
2010-08-07,8.791266666666667,0.36630277777777775,1.988,0.154,1440
2010-08-08,8.807666666666666,0.3669861111111111,1.984,0.152,1440
2010-08-09,8.917733333333333,0.3715722222222222,1.93,0.152,1440
2010-08-10,9.0793,0.3783041666666667,2.094,0.152,1440
2010-08-11,9.033366666666668,0.3763902777777777,1.992,0.15,1440
2010-08-12,8.8283,0.3678458333333333,2.038,0.152,1440
2010-08-13,8.9049,0.37103749999999996,1.974,0.152,1440
2010-08-14,9.237833333333334,0.3849097222222222,1.984,0.154,1440
2010-08-15,17.599766666666667,0.7333236111111112,4.78,0.154,1440
2010-08-16,18.828833333333332,0.7845347222222222,3.242,0.164,1440
2010-08-17,16.30336666666667,0.775120443740095,4.378,0.16,1262
2010-08-22,1.5556333333333332,0.6140657894736842,1.358,0.176,152
2010-08-23,12.760966666666668,0.5317069444444444,2.26,0.17,1440
2010-08-24,12.049133333333334,0.5020472222222222,2.136,0.17,1440
2010-08-25,16.340133333333334,0.6808388888888889,3.948,0.17,1440
2010-08-26,12.620866666666664,0.5258694444444444,3.33,0.17,1440
2010-08-27,33.844166666666666,1.4101736111111112,5.33,0.174,1440
2010-08-28,24.0476,1.0019833333333332,5.042,0.172,1440
2010-08-29,27.808,1.1586666666666667,5.578,0.174,1440
2010-08-30,24.913366666666665,1.0380569444444443,5.12,0.172,1440
2010-08-31,22.75176666666667,0.9479902777777778,4.624,0.174,1440
2010-09-01,26.555300000000003,1.1064708333333333,4.796,0.172,1440
2010-09-02,23.208199999999998,0.9670083333333334,4.486,0.172,1440
2010-09-03,22.44023333333333,0.9350097222222222,5.5,0.176,1440
2010-09-04,29.064,1.2109999999999999,4.808,0.174,1440
2010-09-05,22.0503,0.9187625,4.352,0.162,1440
2010-09-06,23.7146,0.9881083333333334,5.074,0.16,1440
2010-09-07,24.197566666666667,1.0082319444444445,5.192,0.16,1440
2010-09-08,21.730199999999996,0.9054249999999999,4.13,0.186,1440
2010-09-09,20.64523333333333,0.8602180555555555,6.426,0.156,1440
2010-09-10,22.135133333333332,0.9222972222222222,4.396,0.158,1440
2010-09-11,24.3885,1.0161875,3.788,0.16,1440
2010-09-12,26.8682,1.1195083333333333,5.156,0.142,1440
2010-09-13,17.938666666666666,0.7474444444444444,3.848,0.142,1440
2010-09-14,23.844633333333334,0.993526388888889,4.804,0.138,1440
2010-09-15,16.4349,0.6847875,3.384,0.14,1440
2010-09-16,22.328966666666666,0.9303736111111112,5.28,0.14,1440
2010-09-17,24.96013333333333,1.0400055555555556,5.758,0.14,1440
2010-09-18,20.7991,0.8666291666666666,2.974,0.144,1440
2010-09-19,15.326666666666664,0.6386111111111111,3.762,0.138,1440
2010-09-20,28.0472,1.1686333333333334,6.17,0.146,1440
2010-09-21,18.522933333333334,0.7717888888888889,3.636,0.14,1440
2010-09-22,25.173233333333332,1.0488847222222222,4.484,0.146,1440
2010-09-23,24.164366666666666,1.0068486111111112,3.92,0.142,1440
2010-09-24,22.133200000000002,0.9222166666666667,3.952,0.14,1440
2010-09-25,1.7667666666666668,0.4491779661016949,2.008,0.142,236
2010-09-28,7.840433333333333,1.6391149825783973,4.108,0.842,287
2010-09-29,28.073766666666664,1.1697402777777777,4.422,0.238,1440
2010-09-30,20.80463333333333,0.8668597222222222,3.932,0.242,1440
2010-10-01,25.080333333333332,1.045013888888889,4.136,0.234,1440
2010-10-02,32.05423333333333,1.3355930555555555,6.414,0.238,1440
2010-10-03,30.5114,1.2713083333333333,6.796,0.24,1440
2010-10-04,29.599333333333334,1.2333055555555557,5.212,0.25,1440
2010-10-05,30.9104,1.2879333333333334,5.252,0.238,1440
2010-10-06,21.924266666666664,0.913511111111111,4.174,0.244,1440
2010-10-07,30.1659,1.2569124999999999,4.94,0.236,1440
2010-10-08,25.174266666666664,1.0489277777777777,5.226,0.238,1440
2010-10-09,26.862999999999996,1.1192916666666666,4.048,0.304,1440
2010-10-10,33.31506666666667,1.3881277777777778,6.892,0.334,1440
2010-10-11,27.043166666666668,1.126798611111111,6.158,0.274,1440
2010-10-12,26.328200000000002,1.0970083333333334,5.696,0.26,1440
2010-10-13,34.56476666666667,1.4401986111111111,3.962,0.25,1440
2010-10-14,35.585366666666665,1.482723611111111,6.298,0.26,1440
2010-10-15,26.605400000000003,1.1085583333333333,4.238,0.262,1440
2010-10-16,16.6669,0.6944541666666667,3.35,0.246,1440
2010-10-17,17.456366666666668,0.7273486111111112,4.326,0.242,1440
2010-10-18,45.231399999999994,1.8846416666666668,6.29,0.248,1440
2010-10-19,32.09963333333333,1.3374847222222224,6.492,0.248,1440
2010-10-20,28.7994,1.199975,4.978,0.256,1440
2010-10-21,22.58663333333333,0.9411097222222223,4.762,0.254,1440
2010-10-22,27.814866666666667,1.1589527777777777,4.642,0.252,1440
2010-10-23,38.2206,1.592525,6.234,0.25,1440
2010-10-24,39.84246666666667,1.661256428075052,6.172,0.29,1439
2010-10-25,19.388199999999998,0.8078416666666666,5.422,0.25,1440
2010-10-26,15.765066666666666,0.6568777777777778,4.616,0.246,1440
2010-10-27,21.00463333333333,0.8751930555555556,4.29,0.258,1440
2010-10-28,24.388766666666665,1.0161986111111112,5.294,0.258,1440
2010-10-29,20.073700000000002,0.8364041666666667,4.054,0.25,1440
2010-10-30,35.87833333333333,1.4949305555555554,5.02,0.256,1440
2010-10-31,24.607166666666664,1.025298611111111,4.7,0.26,1440
2010-11-01,23.052999999999997,0.9605416666666667,2.86,0.256,1440
2010-11-02,19.851366666666664,0.8271402777777779,3.146,0.25,1440
2010-11-03,21.554966666666665,0.8981236111111112,5.026,0.252,1440
2010-11-04,42.585766666666665,1.7744069444444446,8.126,0.272,1440
2010-11-05,28.9348,1.2056166666666666,5.374,0.266,1440
2010-11-06,30.090133333333334,1.2537555555555555,4.896,0.262,1440
2010-11-07,27.896933333333333,1.1623722222222221,3.338,0.254,1440
2010-11-08,30.425666666666665,1.2677361111111112,5.51,0.254,1440
2010-11-09,33.701633333333334,1.4042347222222222,5.644,0.254,1440
2010-11-10,32.442233333333334,1.3517597222222224,7.638,0.256,1440
2010-11-11,29.559866666666665,1.231661111111111,5.506,0.23,1440
2010-11-12,30.6137,1.2755708333333333,4.78,0.22,1440
2010-11-13,33.719566666666665,1.4049819444444445,5.02,0.234,1440
2010-11-14,33.973200000000006,1.41555,4.946,0.226,1440
2010-11-15,29.123033333333332,1.2134597222222223,7.656,0.226,1440
2010-11-16,25.162466666666667,1.0484361111111111,4.27,0.226,1440
2010-11-17,26.3672,1.0986333333333334,5.234,0.226,1440
2010-11-18,27.535866666666664,1.1473277777777777,4.602,0.214,1440
2010-11-19,26.173333333333332,1.0905555555555557,4.282,0.218,1440
2010-11-20,36.61676666666666,1.525698611111111,9.724,0.218,1440
2010-11-21,15.015166666666666,0.6256319444444445,3.236,0.21,1440
2010-11-22,34.025600000000004,1.4177333333333333,5.938,0.222,1440
2010-11-23,26.292266666666666,1.095511111111111,4.628,0.216,1440
2010-11-24,29.93746666666667,1.2473944444444445,5.75,0.218,1440
2010-11-25,23.852733333333333,0.9938638888888889,5.074,0.214,1440
2010-11-26,24.80173333333333,1.1782296120348377,4.242,0.214,1263
